locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKLDFEFB_04535	CDS	180				hypothetical protein
GKLDFEFB_04536	CDS	162				hypothetical protein
GKLDFEFB_04537	CDS	630	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
GKLDFEFB_04538	CDS	1824	mltG_2	4.2.2.-		Endolytic murein transglycosylase
GKLDFEFB_04539	CDS	495	rsfS			Ribosomal silencing factor RsfS
GKLDFEFB_04540	CDS	342				hypothetical protein
GKLDFEFB_04541	tRNA	74				tRNA-Ala(ggc)
GKLDFEFB_04542	CDS	246				hypothetical protein
GKLDFEFB_04543	CDS	234				hypothetical protein
GKLDFEFB_04544	CDS	1833	phsA	1.10.3.4		O-aminophenol oxidase
GKLDFEFB_04545	CDS	1308				hypothetical protein
GKLDFEFB_04546	tRNA	74				tRNA-Ala(ggc)
GKLDFEFB_04547	CDS	435				hypothetical protein
GKLDFEFB_04548	CDS	1542				hypothetical protein
GKLDFEFB_04549	CDS	987				hypothetical protein
GKLDFEFB_04550	CDS	2889	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
GKLDFEFB_04551	CDS	810				hypothetical protein
GKLDFEFB_04552	CDS	846	degV		COG1307	Protein DegV
GKLDFEFB_04553	CDS	846	comEA		COG1555	ComE operon protein 1
GKLDFEFB_04554	CDS	2751				hypothetical protein
GKLDFEFB_04555	CDS	1518				hypothetical protein
GKLDFEFB_04556	CDS	486				hypothetical protein
GKLDFEFB_04557	CDS	933	nat	2.3.1.5	COG2162	Arylamine N-acetyltransferase
GKLDFEFB_04558	CDS	246				hypothetical protein
GKLDFEFB_04559	CDS	984				hypothetical protein
GKLDFEFB_04560	CDS	702				hypothetical protein
GKLDFEFB_04561	CDS	267	rpsT		COG0268	30S ribosomal protein S20
GKLDFEFB_04562	CDS	1869	lepA	3.6.5.-	COG0481	Elongation factor 4
GKLDFEFB_04563	CDS	303				hypothetical protein
GKLDFEFB_04564	CDS	1890		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
GKLDFEFB_04565	CDS	588	cheB_6	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
GKLDFEFB_04566	CDS	3981	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
GKLDFEFB_04567	CDS	3015				hypothetical protein
GKLDFEFB_04568	CDS	1233	hemW		COG0635	Heme chaperone HemW
GKLDFEFB_04569	CDS	834				hypothetical protein
GKLDFEFB_04570	CDS	834				hypothetical protein
GKLDFEFB_04571	CDS	672				hypothetical protein
GKLDFEFB_04572	CDS	1017	hrcA		COG1420	Heat-inducible transcription repressor HrcA
GKLDFEFB_04573	CDS	1137	dnaJ2		COG0484	Chaperone protein DnaJ 2
GKLDFEFB_04574	CDS	1107	pnoA	1.13.12.-		Nitronate monooxygenase
GKLDFEFB_04575	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
GKLDFEFB_04576	CDS	429	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
GKLDFEFB_04577	CDS	849				hypothetical protein
GKLDFEFB_04578	CDS	357		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
GKLDFEFB_04579	CDS	906	rnz	3.1.26.11	COG1234	Ribonuclease Z
GKLDFEFB_04580	CDS	792				hypothetical protein
GKLDFEFB_04581	CDS	1359	gudD	4.2.1.40	COG4948	Glucarate dehydratase
GKLDFEFB_04582	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
GKLDFEFB_04583	CDS	639	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
GKLDFEFB_04584	CDS	1341	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
GKLDFEFB_04585	CDS	1215	RBKS	2.7.1.15		Ribokinase
GKLDFEFB_04586	CDS	1011			COG1702	PhoH-like protein
GKLDFEFB_04587	CDS	498	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
GKLDFEFB_04588	CDS	1320				hypothetical protein
GKLDFEFB_04589	CDS	1167				hypothetical protein
GKLDFEFB_04590	CDS	777	nimR_2			HTH-type transcriptional regulator NimR
GKLDFEFB_04591	rRNA	1524				16S ribosomal RNA
GKLDFEFB_04592	rRNA	3119				23S ribosomal RNA
GKLDFEFB_04593	rRNA	111				5S ribosomal RNA
GKLDFEFB_04594	CDS	831				hypothetical protein
GKLDFEFB_04595	CDS	366				hypothetical protein
GKLDFEFB_04596	CDS	1623	novL_1	6.3.1.15		8-demethylnovobiocic acid synthase
GKLDFEFB_04597	CDS	1620		1.18.1.2		Ferredoxin--NADP reductase
GKLDFEFB_04598	CDS	1101	hmo_1	1.1.3.46		4-hydroxymandelate oxidase
GKLDFEFB_04599	CDS	1425				hypothetical protein
GKLDFEFB_04600	CDS	1269	gerN_1		COG0475	Na(+)/H(+)-K(+) antiporter GerN
GKLDFEFB_04601	CDS	939	era		COG1159	GTPase Era
GKLDFEFB_04602	CDS	1260				hypothetical protein
GKLDFEFB_04603	CDS	1323	bglA	3.2.1.21	COG2723	Beta-glucosidase A
GKLDFEFB_04604	CDS	267				hypothetical protein
GKLDFEFB_04605	CDS	1035	prtS	3.4.24.-		Protease PrtS
GKLDFEFB_04606	CDS	1779	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
GKLDFEFB_04607	CDS	726				hypothetical protein
GKLDFEFB_04608	CDS	747	recO			DNA repair protein RecO
GKLDFEFB_04609	CDS	816		2.5.1.88	COG0020	Trans,polycis-polyprenyl diphosphate synthase ((2Z,6E)-farnesyl diphosphate specific)
GKLDFEFB_04610	CDS	429	zur_2		COG0735	Zinc uptake regulation protein
GKLDFEFB_04611	CDS	909	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
GKLDFEFB_04612	CDS	774	mntB		COG1121	Manganese transport system ATP-binding protein MntB
GKLDFEFB_04613	CDS	966	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
GKLDFEFB_04614	CDS	1383	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
GKLDFEFB_04615	CDS	408				hypothetical protein
GKLDFEFB_04616	CDS	1212				hypothetical protein
GKLDFEFB_04617	CDS	666	degU_10		COG2197	Transcriptional regulatory protein DegU
GKLDFEFB_04618	CDS	597				hypothetical protein
GKLDFEFB_04619	CDS	585				hypothetical protein
GKLDFEFB_04620	CDS	1008	iolS_3	1.1.1.-	COG0667	Aldo-keto reductase IolS
GKLDFEFB_04621	CDS	1449	stp_3			Multidrug resistance protein Stp
GKLDFEFB_04622	CDS	894				hypothetical protein
GKLDFEFB_04623	CDS	1491	stp_4			Multidrug resistance protein Stp
GKLDFEFB_04624	CDS	1128	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
GKLDFEFB_04625	CDS	2739	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GKLDFEFB_04626	CDS	1056				hypothetical protein
GKLDFEFB_04627	CDS	948	tauD_1	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
GKLDFEFB_04628	CDS	450		2.3.1.-		Acetyltransferase
GKLDFEFB_04629	CDS	852	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
GKLDFEFB_04630	CDS	1005	lacF_3			Lactose transport system permease protein LacF
GKLDFEFB_04631	CDS	1287				hypothetical protein
GKLDFEFB_04632	CDS	759		1.1.1.119	COG1028	Glucose 1-dehydrogenase
GKLDFEFB_04633	CDS	408	merR1_2			Mercuric resistance operon regulatory protein
GKLDFEFB_04634	CDS	834	xylF_2	3.7.1.9		2-hydroxymuconate semialdehyde hydrolase
GKLDFEFB_04635	CDS	1119			COG2814	Chloramphenicol efflux pump
GKLDFEFB_04636	CDS	285				hypothetical protein
GKLDFEFB_04637	CDS	276				hypothetical protein
GKLDFEFB_04638	CDS	183				hypothetical protein
GKLDFEFB_04639	CDS	783				hypothetical protein
GKLDFEFB_04640	CDS	468				hypothetical protein
GKLDFEFB_04641	CDS	726	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
GKLDFEFB_04642	CDS	564				hypothetical protein
GKLDFEFB_04643	CDS	1908	kimA_2		COG0531	Potassium transporter KimA
GKLDFEFB_04644	CDS	663				hypothetical protein
GKLDFEFB_04645	CDS	945				hypothetical protein
GKLDFEFB_04646	CDS	354	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
GKLDFEFB_04647	CDS	2622	nasD_2	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
GKLDFEFB_04648	CDS	1302	nasD_3	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
GKLDFEFB_04649	CDS	1299				hypothetical protein
GKLDFEFB_04650	CDS	651	nreC_4		COG2197	Oxygen regulatory protein NreC
GKLDFEFB_04651	CDS	747				hypothetical protein
GKLDFEFB_04652	CDS	684				hypothetical protein
GKLDFEFB_04653	CDS	942	fabH_3	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
GKLDFEFB_04654	CDS	459				hypothetical protein
GKLDFEFB_04655	CDS	1206				hypothetical protein
GKLDFEFB_04656	CDS	627				hypothetical protein
GKLDFEFB_04657	CDS	147				hypothetical protein
GKLDFEFB_04658	CDS	297				hypothetical protein
GKLDFEFB_04659	CDS	1992				hypothetical protein
GKLDFEFB_04660	CDS	1500				hypothetical protein
GKLDFEFB_04661	CDS	306				hypothetical protein
GKLDFEFB_04662	CDS	786	yfcA_2		COG0730	putative membrane transporter protein YfcA
GKLDFEFB_04663	CDS	333				hypothetical protein
GKLDFEFB_04664	CDS	447	cutA			Divalent-cation tolerance protein CutA
GKLDFEFB_04665	CDS	1044				hypothetical protein
GKLDFEFB_04666	CDS	705				hypothetical protein
GKLDFEFB_04667	CDS	432				hypothetical protein
GKLDFEFB_04668	CDS	1011		3.5.4.2	COG1816	Adenine deaminase
GKLDFEFB_04669	CDS	456				hypothetical protein
GKLDFEFB_04670	CDS	459				hypothetical protein
GKLDFEFB_04671	CDS	2160	nasC	1.7.-.-	COG0243	Assimilatory nitrate reductase catalytic subunit
GKLDFEFB_04672	CDS	948				hypothetical protein
GKLDFEFB_04673	CDS	1332	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
GKLDFEFB_04674	CDS	1278	thcD_1	1.18.1.-		Rhodocoxin reductase
GKLDFEFB_04675	CDS	963	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
GKLDFEFB_04676	CDS	1914	dnaG	2.7.7.-	COG0358	DNA primase
GKLDFEFB_04677	CDS	1128	hrdA		COG0568	RNA polymerase principal sigma factor HrdA
GKLDFEFB_04678	CDS	1440	xylB_1	2.7.1.17	COG1070	Xylulose kinase
GKLDFEFB_04679	CDS	300				hypothetical protein
GKLDFEFB_04680	tRNA	74				tRNA-Asn(gtt)
GKLDFEFB_04681	tRNA	74				tRNA-Asn(gtt)
GKLDFEFB_04682	tRNA	77				tRNA-Met(cat)
GKLDFEFB_04683	CDS	780				hypothetical protein
GKLDFEFB_04684	CDS	837		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
GKLDFEFB_04685	CDS	1158	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GKLDFEFB_04686	CDS	1332				hypothetical protein
GKLDFEFB_04687	CDS	357				hypothetical protein
GKLDFEFB_04688	CDS	3747				hypothetical protein
GKLDFEFB_04689	CDS	387	trxC		COG0526	Putative thioredoxin 2
GKLDFEFB_04690	CDS	597	gpm2_2	3.1.3.2	COG0406	Acid phosphatase
GKLDFEFB_04691	CDS	1032	mreBH		COG1077	Cell shape-determining protein MreBH
GKLDFEFB_04692	CDS	1005				hypothetical protein
GKLDFEFB_04693	CDS	2397	uvrA_2			UvrABC system protein A
GKLDFEFB_04694	CDS	729				hypothetical protein
GKLDFEFB_04695	CDS	234				hypothetical protein
GKLDFEFB_04696	CDS	960				hypothetical protein
GKLDFEFB_04697	CDS	777	COQ5_5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GKLDFEFB_04698	CDS	1491			COG4908	putative protein
GKLDFEFB_04699	CDS	4545	aftD	2.4.2.47		Alpha-(1->3)-arabinofuranosyltransferase
GKLDFEFB_04700	CDS	726		2.1.1.-		putative methyltransferase
GKLDFEFB_04701	CDS	1233	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GKLDFEFB_04702	CDS	948				hypothetical protein
GKLDFEFB_04703	CDS	144				hypothetical protein
GKLDFEFB_04704	CDS	1236				hypothetical protein
GKLDFEFB_04705	CDS	1017				hypothetical protein
GKLDFEFB_04706	CDS	1620	qacA_4		COG0477	Antiseptic resistance protein
GKLDFEFB_04707	CDS	804				hypothetical protein
GKLDFEFB_04708	CDS	639				Thioredoxin-like reductase
GKLDFEFB_04709	CDS	432	nicR_1		COG1846	HTH-type transcriptional repressor NicR
GKLDFEFB_04710	CDS	1023	yfmJ_3	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
GKLDFEFB_04711	CDS	429	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
GKLDFEFB_04712	CDS	1068	cytR_3		COG1609	HTH-type transcriptional repressor CytR
GKLDFEFB_04713	CDS	570	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
GKLDFEFB_04714	CDS	1008	rbsC		COG1172	Ribose import permease protein RbsC
GKLDFEFB_04715	CDS	1005	purR_3			HTH-type transcriptional repressor PurR
GKLDFEFB_04716	CDS	915	rbsK	2.7.1.15	COG0524	Ribokinase
GKLDFEFB_04717	CDS	786				hypothetical protein
GKLDFEFB_04718	CDS	1329				putative protein
GKLDFEFB_04719	CDS	534				hypothetical protein
GKLDFEFB_04720	CDS	2538	nagZ_3	3.2.1.52		Beta-hexosaminidase
GKLDFEFB_04721	CDS	399				hypothetical protein
GKLDFEFB_04722	CDS	786				hypothetical protein
GKLDFEFB_04723	CDS	894				hypothetical protein
GKLDFEFB_04724	CDS	495				hypothetical protein
GKLDFEFB_04725	CDS	876	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
GKLDFEFB_04726	CDS	1266	fabF_3	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
GKLDFEFB_04727	CDS	249	acpP_2			Acyl carrier protein
GKLDFEFB_04728	CDS	1047	fabH_4	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
GKLDFEFB_04729	CDS	942	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
GKLDFEFB_04730	CDS	1191			COG2508	putative protein
GKLDFEFB_04731	CDS	717		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
GKLDFEFB_04732	CDS	819				hypothetical protein
GKLDFEFB_04733	CDS	474				hypothetical protein
GKLDFEFB_04734	CDS	1029	iolS_4	1.1.1.-	COG0667	Aldo-keto reductase IolS
GKLDFEFB_04735	CDS	1239				hypothetical protein
GKLDFEFB_04736	CDS	1167				hypothetical protein
GKLDFEFB_04737	CDS	681	vraR_1			Response regulator protein VraR
GKLDFEFB_04738	CDS	1344				hypothetical protein
GKLDFEFB_04739	CDS	906				hypothetical protein
GKLDFEFB_04740	CDS	1278				hypothetical protein
GKLDFEFB_04741	CDS	759				hypothetical protein
GKLDFEFB_04742	CDS	1605	qacA_5		COG0477	Antiseptic resistance protein
GKLDFEFB_04743	CDS	405				hypothetical protein
GKLDFEFB_04744	CDS	327				hypothetical protein
GKLDFEFB_04745	CDS	2733	aceE_1	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
GKLDFEFB_04746	CDS	441				putative protein
GKLDFEFB_04747	CDS	459	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
GKLDFEFB_04748	CDS	576	yceD_4		COG2310	General stress protein 16U
GKLDFEFB_04749	CDS	576	yceD_5		COG2310	General stress protein 16U
GKLDFEFB_04750	CDS	1158				hypothetical protein
GKLDFEFB_04751	CDS	753				hypothetical protein
GKLDFEFB_04752	CDS	1305				hypothetical protein
GKLDFEFB_04753	CDS	1173				hypothetical protein
GKLDFEFB_04754	CDS	1491				hypothetical protein
GKLDFEFB_04755	CDS	1146	stiP	3.4.22.-		Cysteine protease StiP
GKLDFEFB_04756	CDS	822				hypothetical protein
GKLDFEFB_04757	CDS	630				hypothetical protein
GKLDFEFB_04758	CDS	1137				hypothetical protein
GKLDFEFB_04759	CDS	657	devR_4		COG2197	DNA-binding transcriptional activator DevR/DosR
GKLDFEFB_04760	CDS	660	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
GKLDFEFB_04761	CDS	213				hypothetical protein
GKLDFEFB_04762	CDS	924	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
GKLDFEFB_04763	CDS	165				hypothetical protein
GKLDFEFB_04764	CDS	1146	dgoD_1	4.2.1.6	COG4948	D-galactonate dehydratase
GKLDFEFB_04765	CDS	660				hypothetical protein
GKLDFEFB_04766	CDS	1308				hypothetical protein
GKLDFEFB_04767	tRNA	73				tRNA-Val(tac)
GKLDFEFB_04768	CDS	552				hypothetical protein
GKLDFEFB_04769	CDS	501	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
GKLDFEFB_04770	CDS	1413				hypothetical protein
GKLDFEFB_04771	CDS	1164				hypothetical protein
GKLDFEFB_04772	CDS	1230	btuC_2			Vitamin B12 import system permease protein BtuC
GKLDFEFB_04773	CDS	873	fepC_2		COG1120	Ferric enterobactin transport ATP-binding protein FepC
GKLDFEFB_04774	CDS	1011				hypothetical protein
GKLDFEFB_04775	CDS	1434	pikC_2	1.14.15.33		Cytochrome P450 monooxygenase PikC
GKLDFEFB_04776	CDS	222				hypothetical protein
GKLDFEFB_04777	CDS	2487	ctpA_3	7.2.2.8	COG2217	Copper-exporting P-type ATPase
GKLDFEFB_04778	CDS	492				hypothetical protein
GKLDFEFB_04779	CDS	609	sigC		COG1595	ECF RNA polymerase sigma factor SigC
GKLDFEFB_04780	CDS	198				hypothetical protein
GKLDFEFB_04781	CDS	768				hypothetical protein
GKLDFEFB_04782	CDS	891	bpoA2	1.11.1.-		Non-haem bromoperoxidase BPO-A2
GKLDFEFB_04783	CDS	558				hypothetical protein
GKLDFEFB_04784	CDS	1296				hypothetical protein
GKLDFEFB_04785	tRNA	75				tRNA-Thr(cgt)
GKLDFEFB_04786	CDS	660				hypothetical protein
GKLDFEFB_04787	CDS	1221	prmC_5	2.1.1.297		Release factor glutamine methyltransferase
GKLDFEFB_04788	CDS	987			COG0589	Universal stress protein
GKLDFEFB_04789	CDS	537				hypothetical protein
GKLDFEFB_04790	CDS	657				hypothetical protein
GKLDFEFB_04791	CDS	771				hypothetical protein
GKLDFEFB_04792	CDS	474				hypothetical protein
GKLDFEFB_04793	CDS	1671				hypothetical protein
GKLDFEFB_04794	CDS	645				hypothetical protein
GKLDFEFB_04795	CDS	759				hypothetical protein
GKLDFEFB_04796	CDS	582	mneA			Putative manganese exporter
GKLDFEFB_04797	CDS	663	hxpA_1	3.1.3.22	COG0637	Hexitol phosphatase A
GKLDFEFB_04798	CDS	1056				hypothetical protein
GKLDFEFB_04799	CDS	2052	mdtD_7			Putative multidrug resistance protein MdtD
GKLDFEFB_04800	CDS	600				hypothetical protein
GKLDFEFB_04801	CDS	774				hypothetical protein
GKLDFEFB_04802	CDS	528				hypothetical protein
GKLDFEFB_04803	CDS	384	mhuD	1.14.99.57	COG2329	Heme oxygenase (mycobilin-producing)
GKLDFEFB_04804	CDS	465				hypothetical protein
GKLDFEFB_04805	CDS	471				hypothetical protein
GKLDFEFB_04806	CDS	315				hypothetical protein
GKLDFEFB_04807	CDS	1611	proP_3			Proline/betaine transporter
GKLDFEFB_04808	CDS	567				hypothetical protein
GKLDFEFB_04809	CDS	1002	iolS_5	1.1.1.-	COG0667	Aldo-keto reductase IolS
GKLDFEFB_04810	CDS	1095				hypothetical protein
GKLDFEFB_04811	CDS	684				hypothetical protein
GKLDFEFB_04812	CDS	1647	ctaD_2	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
GKLDFEFB_04813	CDS	354				hypothetical protein
GKLDFEFB_04814	CDS	711				hypothetical protein
GKLDFEFB_04815	CDS	462				hypothetical protein
GKLDFEFB_04816	CDS	621				hypothetical protein
GKLDFEFB_04817	CDS	1233		1.14.15.29	COG2124	Steroid C26-monooxygenase
GKLDFEFB_04818	CDS	1170	fadA5_1	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
GKLDFEFB_04819	CDS	558				hypothetical protein
GKLDFEFB_04820	CDS	534				hypothetical protein
GKLDFEFB_04821	CDS	201				hypothetical protein
GKLDFEFB_04822	CDS	447				hypothetical protein
GKLDFEFB_04823	CDS	504				hypothetical protein
GKLDFEFB_04824	CDS	963				hypothetical protein
GKLDFEFB_04825	CDS	1884	btuD_23	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GKLDFEFB_04826	CDS	1200				hypothetical protein
GKLDFEFB_04827	CDS	744				hypothetical protein
GKLDFEFB_04828	CDS	1320				hypothetical protein
GKLDFEFB_04829	CDS	1074	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
GKLDFEFB_04830	CDS	1455	geoB	1.2.1.86		Geranial dehydrogenase
GKLDFEFB_04831	CDS	285				hypothetical protein
GKLDFEFB_04832	CDS	2637	ramC_2	2.7.-.-	COG0515	putative SapB synthase
GKLDFEFB_04833	CDS	114				hypothetical protein
GKLDFEFB_04834	CDS	1707	ramA_1		COG1132	ABC transporter ATP-binding protein RamA
GKLDFEFB_04835	CDS	1887	ramB_2		COG1132	ABC transporter ATP-binding protein RamB
GKLDFEFB_04836	CDS	618	ramR		COG2197	Response regulator RamR
GKLDFEFB_04837	CDS	633	kstR			HTH-type transcriptional repressor KstR
GKLDFEFB_04838	CDS	1413		2.4.1.11	COG0438	Glycogen synthase
GKLDFEFB_04839	CDS	813	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GKLDFEFB_04840	CDS	1071				hypothetical protein
GKLDFEFB_04841	CDS	330				hypothetical protein
GKLDFEFB_04842	CDS	804				hypothetical protein
GKLDFEFB_04843	CDS	312				hypothetical protein
GKLDFEFB_04844	CDS	1011		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
GKLDFEFB_04845	CDS	855				hypothetical protein
GKLDFEFB_04846	CDS	978				hypothetical protein
GKLDFEFB_04847	CDS	651				hypothetical protein
GKLDFEFB_04848	CDS	2223		1.3.99.-		Acyl-CoA dehydrogenase FadE34
GKLDFEFB_04849	CDS	1197	pcaF	2.3.1.174		Beta-ketoadipyl-CoA thiolase
GKLDFEFB_04850	CDS	1449	efpA_3			putative MFS-type transporter EfpA
GKLDFEFB_04851	CDS	792	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GKLDFEFB_04852	CDS	483	gcvH_2		COG0509	Glycine cleavage system H protein
GKLDFEFB_04853	CDS	657	desR_2		COG2197	Transcriptional regulatory protein DesR
GKLDFEFB_04854	CDS	561				hypothetical protein
GKLDFEFB_04855	CDS	921				hypothetical protein
GKLDFEFB_04856	CDS	843				hypothetical protein
GKLDFEFB_04857	CDS	207				hypothetical protein
GKLDFEFB_04858	CDS	1329				hypothetical protein
GKLDFEFB_04859	CDS	657				hypothetical protein
GKLDFEFB_04860	CDS	666				hypothetical protein
GKLDFEFB_04861	CDS	1374				hypothetical protein
GKLDFEFB_04862	CDS	867				hypothetical protein
GKLDFEFB_04863	CDS	1086	adhB	1.1.1.1	COG1062	Alcohol dehydrogenase B
GKLDFEFB_04864	CDS	954				hypothetical protein
GKLDFEFB_04865	CDS	870				hypothetical protein
GKLDFEFB_04866	CDS	165				hypothetical protein
GKLDFEFB_04867	CDS	1371				hypothetical protein
GKLDFEFB_04868	CDS	867				hypothetical protein
GKLDFEFB_04869	CDS	690			COG1579	putative protein
GKLDFEFB_04870	CDS	1185			COG0328	Bifunctional protein
GKLDFEFB_04871	CDS	2052	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
GKLDFEFB_04872	CDS	678	eda		COG0800	KHG/KDPG aldolase
GKLDFEFB_04873	CDS	798				hypothetical protein
GKLDFEFB_04874	CDS	1464	rnr	3.1.13.1	COG0557	Ribonuclease R
GKLDFEFB_04875	CDS	690				hypothetical protein
GKLDFEFB_04876	CDS	801				hypothetical protein
GKLDFEFB_04877	CDS	984	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
GKLDFEFB_04878	CDS	2253	afsR_5		COG3629	Regulatory protein AfsR
GKLDFEFB_04879	CDS	444				hypothetical protein
GKLDFEFB_04880	CDS	201				hypothetical protein
GKLDFEFB_04881	CDS	375				hypothetical protein
GKLDFEFB_04882	CDS	381				hypothetical protein
GKLDFEFB_04883	CDS	1230				hypothetical protein
GKLDFEFB_04884	CDS	663	gph_8	3.1.3.18		Phosphoglycolate phosphatase
GKLDFEFB_04885	CDS	288				hypothetical protein
GKLDFEFB_04886	CDS	222				hypothetical protein
GKLDFEFB_04887	CDS	627				hypothetical protein
GKLDFEFB_04888	CDS	351				hypothetical protein
GKLDFEFB_04889	CDS	261				hypothetical protein
GKLDFEFB_04890	CDS	933				hypothetical protein
GKLDFEFB_04891	CDS	240				hypothetical protein
GKLDFEFB_04892	CDS	144				hypothetical protein
GKLDFEFB_04893	CDS	765				hypothetical protein
GKLDFEFB_04894	CDS	1128				hypothetical protein
GKLDFEFB_04895	CDS	1008				hypothetical protein
GKLDFEFB_04896	CDS	870				hypothetical protein
GKLDFEFB_04897	CDS	4815				hypothetical protein
GKLDFEFB_04898	CDS	267				hypothetical protein
GKLDFEFB_04899	CDS	519				hypothetical protein
GKLDFEFB_04900	CDS	480				hypothetical protein
GKLDFEFB_04901	CDS	330				hypothetical protein
GKLDFEFB_04902	CDS	405				hypothetical protein
GKLDFEFB_04903	CDS	387				hypothetical protein
GKLDFEFB_04904	CDS	408				hypothetical protein
GKLDFEFB_04905	CDS	582				hypothetical protein
GKLDFEFB_04906	CDS	249				hypothetical protein
GKLDFEFB_04907	CDS	408				hypothetical protein
GKLDFEFB_04908	CDS	963				hypothetical protein
GKLDFEFB_04909	CDS	576				hypothetical protein
GKLDFEFB_04910	CDS	1002				hypothetical protein
GKLDFEFB_04911	CDS	1374				hypothetical protein
GKLDFEFB_04912	CDS	1629				hypothetical protein
GKLDFEFB_04913	CDS	471				hypothetical protein
GKLDFEFB_04914	CDS	276				hypothetical protein
GKLDFEFB_04915	CDS	189				hypothetical protein
GKLDFEFB_04916	CDS	360				hypothetical protein
GKLDFEFB_04917	CDS	243				hypothetical protein
GKLDFEFB_04918	CDS	198				hypothetical protein
